Name,Branch,Year,CGPA, bool,div,Mob no.,Blood group,xyz,pqr
text10573,branch10573,2023-02-22 12:53:54.704412,49,True,text10573,branch10573,2023-02-22 12:53:54.704414,64,False
text10574,branch10574,2023-02-22 12:53:54.704417,80,False,text10574,branch10574,2023-02-22 12:53:54.704419,84,True
text10575,branch10575,2023-02-22 12:53:54.704421,83,True,text10575,branch10575,2023-02-22 12:53:54.704424,49,True
text10576,branch10576,2023-02-22 12:53:54.704426,57,True,text10576,branch10576,2023-02-22 12:53:54.704428,83,True
text10577,branch10577,2023-02-22 12:53:54.704430,45,True,text10577,branch10577,2023-02-22 12:53:54.704432,84,False
text10578,branch10578,2023-02-22 12:53:54.704435,55,False,text10578,branch10578,2023-02-22 12:53:54.704437,82,True
text10579,branch10579,2023-02-22 12:53:54.704439,63,True,text10579,branch10579,2023-02-22 12:53:54.704441,12,False
text10580,branch10580,2023-02-22 12:53:54.704446,81,False,text10580,branch10580,2023-02-22 12:53:54.704449,44,False
text10581,branch10581,2023-02-22 12:53:54.704451,53,True,text10581,branch10581,2023-02-22 12:53:54.704453,92,True
text10582,branch10582,2023-02-22 12:53:54.704455,40,False,text10582,branch10582,2023-02-22 12:53:54.704457,16,False
text10583,branch10583,2023-02-22 12:53:54.704460,51,False,text10583,branch10583,2023-02-22 12:53:54.704462,76,False
text10584,branch10584,2023-02-22 12:53:54.704464,67,True,text10584,branch10584,2023-02-22 12:53:54.704466,38,True
text10585,branch10585,2023-02-22 12:53:54.704468,77,True,text10585,branch10585,2023-02-22 12:53:54.704470,87,False
text10586,branch10586,2023-02-22 12:53:54.704473,14,False,text10586,branch10586,2023-02-22 12:53:54.704475,43,True
text10587,branch10587,2023-02-22 12:53:54.704478,86,False,text10587,branch10587,2023-02-22 12:53:54.704480,87,True
text10588,branch10588,2023-02-22 12:53:54.704482,37,True,text10588,branch10588,2023-02-22 12:53:54.704484,55,False
text10589,branch10589,2023-02-22 12:53:54.704486,69,True,text10589,branch10589,2023-02-22 12:53:54.704489,76,True
text10590,branch10590,2023-02-22 12:53:54.704491,23,False,text10590,branch10590,2023-02-22 12:53:54.704493,27,False
text10591,branch10591,2023-02-22 12:53:54.704495,27,False,text10591,branch10591,2023-02-22 12:53:54.704498,99,False
text10592,branch10592,2023-02-22 12:53:54.704500,74,True,text10592,branch10592,2023-02-22 12:53:54.704505,89,False
text10593,branch10593,2023-02-22 12:53:54.704507,88,False,text10593,branch10593,2023-02-22 12:53:54.704509,27,False
text10594,branch10594,2023-02-22 12:53:54.704512,97,False,text10594,branch10594,2023-02-22 12:53:54.704514,83,True
text10595,branch10595,2023-02-22 12:53:54.704516,21,True,text10595,branch10595,2023-02-22 12:53:54.704518,75,False
text10596,branch10596,2023-02-22 12:53:54.704520,83,False,text10596,branch10596,2023-02-22 12:53:54.704522,43,True
text10597,branch10597,2023-02-22 12:53:54.704525,97,True,text10597,branch10597,2023-02-22 12:53:54.704527,76,True
text10598,branch10598,2023-02-22 12:53:54.704529,32,True,text10598,branch10598,2023-02-22 12:53:54.704531,64,False
text10599,branch10599,2023-02-22 12:53:54.704534,12,False,text10599,branch10599,2023-02-22 12:53:54.704536,45,True
text10600,branch10600,2023-02-22 12:53:54.704538,23,False,text10600,branch10600,2023-02-22 12:53:54.704540,78,True
text10601,branch10601,2023-02-22 12:53:54.704543,81,True,text10601,branch10601,2023-02-22 12:53:54.704545,80,False
text10602,branch10602,2023-02-22 12:53:54.704547,22,True,text10602,branch10602,2023-02-22 12:53:54.704549,26,True
text10603,branch10603,2023-02-22 12:53:54.704551,79,True,text10603,branch10603,2023-02-22 12:53:54.704554,51,False
text10604,branch10604,2023-02-22 12:53:54.704560,97,True,text10604,branch10604,2023-02-22 12:53:54.704562,47,False
text10605,branch10605,2023-02-22 12:53:54.704565,85,False,text10605,branch10605,2023-02-22 12:53:54.704570,57,False
text10606,branch10606,2023-02-22 12:53:54.704572,86,False,text10606,branch10606,2023-02-22 12:53:54.704574,94,False
text10607,branch10607,2023-02-22 12:53:54.704577,99,False,text10607,branch10607,2023-02-22 12:53:54.704579,69,True
text10608,branch10608,2023-02-22 12:53:54.704581,49,False,text10608,branch10608,2023-02-22 12:53:54.704583,54,False
text10609,branch10609,2023-02-22 12:53:54.704586,32,True,text10609,branch10609,2023-02-22 12:53:54.704588,79,False
text10610,branch10610,2023-02-22 12:53:54.704590,72,False,text10610,branch10610,2023-02-22 12:53:54.704592,51,False
text10611,branch10611,2023-02-22 12:53:54.704595,43,False,text10611,branch10611,2023-02-22 12:53:54.704597,17,False
text10612,branch10612,2023-02-22 12:53:54.704599,69,False,text10612,branch10612,2023-02-22 12:53:54.704601,20,False
text10613,branch10613,2023-02-22 12:53:54.704604,18,False,text10613,branch10613,2023-02-22 12:53:54.704606,79,True
text10614,branch10614,2023-02-22 12:53:54.704608,19,True,text10614,branch10614,2023-02-22 12:53:54.704611,21,True
text10615,branch10615,2023-02-22 12:53:54.704613,25,True,text10615,branch10615,2023-02-22 12:53:54.704615,81,False
text10616,branch10616,2023-02-22 12:53:54.704618,87,True,text10616,branch10616,2023-02-22 12:53:54.704620,22,False
text10617,branch10617,2023-02-22 12:53:54.704622,68,False,text10617,branch10617,2023-02-22 12:53:54.704624,79,False
text10618,branch10618,2023-02-22 12:53:54.704630,68,False,text10618,branch10618,2023-02-22 12:53:54.704632,51,True
text10619,branch10619,2023-02-22 12:53:54.704634,49,False,text10619,branch10619,2023-02-22 12:53:54.704637,27,False
text10620,branch10620,2023-02-22 12:53:54.704642,86,True,text10620,branch10620,2023-02-22 12:53:54.704644,79,True
text10621,branch10621,2023-02-22 12:53:54.704647,21,False,text10621,branch10621,2023-02-22 12:53:54.704649,19,False
text10622,branch10622,2023-02-22 12:53:54.704652,74,False,text10622,branch10622,2023-02-22 12:53:54.704654,62,True
text10623,branch10623,2023-02-22 12:53:54.704656,80,False,text10623,branch10623,2023-02-22 12:53:54.704658,89,False
text10624,branch10624,2023-02-22 12:53:54.704660,62,False,text10624,branch10624,2023-02-22 12:53:54.704663,12,False
text10625,branch10625,2023-02-22 12:53:54.704665,52,True,text10625,branch10625,2023-02-22 12:53:54.704667,51,False
text10626,branch10626,2023-02-22 12:53:54.704669,84,False,text10626,branch10626,2023-02-22 12:53:54.704672,21,True
text10627,branch10627,2023-02-22 12:53:54.704674,52,True,text10627,branch10627,2023-02-22 12:53:54.704676,74,False
text10628,branch10628,2023-02-22 12:53:54.704678,38,True,text10628,branch10628,2023-02-22 12:53:54.704681,75,False
text10629,branch10629,2023-02-22 12:53:54.704683,73,False,text10629,branch10629,2023-02-22 12:53:54.704685,31,False
text10630,branch10630,2023-02-22 12:53:54.704687,55,True,text10630,branch10630,2023-02-22 12:53:54.704692,92,False
text10631,branch10631,2023-02-22 12:53:54.704695,68,False,text10631,branch10631,2023-02-22 12:53:54.704697,12,True
text10632,branch10632,2023-02-22 12:53:54.704699,97,False,text10632,branch10632,2023-02-22 12:53:54.704701,18,False
text10633,branch10633,2023-02-22 12:53:54.704704,46,False,text10633,branch10633,2023-02-22 12:53:54.704706,44,True
text10634,branch10634,2023-02-22 12:53:54.704708,17,True,text10634,branch10634,2023-02-22 12:53:54.704710,75,True
text10635,branch10635,2023-02-22 12:53:54.704712,57,True,text10635,branch10635,2023-02-22 12:53:54.704715,19,False
text10636,branch10636,2023-02-22 12:53:54.704717,62,False,text10636,branch10636,2023-02-22 12:53:54.704719,33,False
text10637,branch10637,2023-02-22 12:53:54.704721,63,False,text10637,branch10637,2023-02-22 12:53:54.704723,59,True
text10638,branch10638,2023-02-22 12:53:54.704726,62,True,text10638,branch10638,2023-02-22 12:53:54.704728,93,True
text10639,branch10639,2023-02-22 12:53:54.704730,81,True,text10639,branch10639,2023-02-22 12:53:54.704732,59,False
text10640,branch10640,2023-02-22 12:53:54.704735,30,False,text10640,branch10640,2023-02-22 12:53:54.704737,59,False
text10641,branch10641,2023-02-22 12:53:54.704763,53,False,text10641,branch10641,2023-02-22 12:53:54.704766,54,False
text10642,branch10642,2023-02-22 12:53:54.704768,27,False,text10642,branch10642,2023-02-22 12:53:54.704770,43,True
text10643,branch10643,2023-02-22 12:53:54.704776,36,True,text10643,branch10643,2023-02-22 12:53:54.704778,76,False
text10644,branch10644,2023-02-22 12:53:54.704780,38,True,text10644,branch10644,2023-02-22 12:53:54.704783,92,False
text10645,branch10645,2023-02-22 12:53:54.704785,22,False,text10645,branch10645,2023-02-22 12:53:54.704793,73,False
text10646,branch10646,2023-02-22 12:53:54.704799,72,False,text10646,branch10646,2023-02-22 12:53:54.704801,30,True
text10647,branch10647,2023-02-22 12:53:54.704803,85,False,text10647,branch10647,2023-02-22 12:53:54.704805,58,False
text10648,branch10648,2023-02-22 12:53:54.704807,56,False,text10648,branch10648,2023-02-22 12:53:54.704809,37,True
text10649,branch10649,2023-02-22 12:53:54.704812,31,False,text10649,branch10649,2023-02-22 12:53:54.704814,14,True
text10650,branch10650,2023-02-22 12:53:54.704816,76,False,text10650,branch10650,2023-02-22 12:53:54.704819,31,False
text10651,branch10651,2023-02-22 12:53:54.704821,50,True,text10651,branch10651,2023-02-22 12:53:54.704823,33,True
text10652,branch10652,2023-02-22 12:53:54.704825,41,False,text10652,branch10652,2023-02-22 12:53:54.704828,71,True
text10653,branch10653,2023-02-22 12:53:54.704830,82,False,text10653,branch10653,2023-02-22 12:53:54.704833,95,False
text10654,branch10654,2023-02-22 12:53:54.704835,34,True,text10654,branch10654,2023-02-22 12:53:54.704837,24,False
text10655,branch10655,2023-02-22 12:53:54.704840,25,False,text10655,branch10655,2023-02-22 12:53:54.704845,94,True
text10656,branch10656,2023-02-22 12:53:54.704848,82,False,text10656,branch10656,2023-02-22 12:53:54.704850,44,True
text10657,branch10657,2023-02-22 12:53:54.704852,59,True,text10657,branch10657,2023-02-22 12:53:54.704854,83,False
text10658,branch10658,2023-02-22 12:53:54.704856,92,False,text10658,branch10658,2023-02-22 12:53:54.704858,97,False
text10659,branch10659,2023-02-22 12:53:54.704861,19,False,text10659,branch10659,2023-02-22 12:53:54.704863,94,False
text10660,branch10660,2023-02-22 12:53:54.704865,78,True,text10660,branch10660,2023-02-22 12:53:54.704868,18,False
text10661,branch10661,2023-02-22 12:53:54.704870,82,False,text10661,branch10661,2023-02-22 12:53:54.704873,52,True
text10662,branch10662,2023-02-22 12:53:54.704875,50,False,text10662,branch10662,2023-02-22 12:53:54.704878,92,True
text10663,branch10663,2023-02-22 12:53:54.704880,86,True,text10663,branch10663,2023-02-22 12:53:54.704882,38,False
text10664,branch10664,2023-02-22 12:53:54.704884,61,True,text10664,branch10664,2023-02-22 12:53:54.704886,74,False
text10665,branch10665,2023-02-22 12:53:54.704889,92,True,text10665,branch10665,2023-02-22 12:53:54.704891,25,True
text10666,branch10666,2023-02-22 12:53:54.704893,72,False,text10666,branch10666,2023-02-22 12:53:54.704895,70,False
text10667,branch10667,2023-02-22 12:53:54.704898,14,False,text10667,branch10667,2023-02-22 12:53:54.704900,72,True
text10668,branch10668,2023-02-22 12:53:54.704903,50,True,text10668,branch10668,2023-02-22 12:53:54.704908,99,False
text10669,branch10669,2023-02-22 12:53:54.704911,34,False,text10669,branch10669,2023-02-22 12:53:54.704913,28,True
text10670,branch10670,2023-02-22 12:53:54.704922,13,False,text10670,branch10670,2023-02-22 12:53:54.704924,14,False
text10671,branch10671,2023-02-22 12:53:54.704927,40,True,text10671,branch10671,2023-02-22 12:53:54.704929,94,False
text10672,branch10672,2023-02-22 12:53:54.704932,42,True,text10672,branch10672,2023-02-22 12:53:54.704934,37,True
text10673,branch10673,2023-02-22 12:53:54.704936,57,True,text10673,branch10673,2023-02-22 12:53:54.704938,78,False
text10674,branch10674,2023-02-22 12:53:54.704940,61,False,text10674,branch10674,2023-02-22 12:53:54.704942,36,False
text10675,branch10675,2023-02-22 12:53:54.704945,95,False,text10675,branch10675,2023-02-22 12:53:54.704947,66,True
text10676,branch10676,2023-02-22 12:53:54.704949,69,False,text10676,branch10676,2023-02-22 12:53:54.704951,84,False
text10677,branch10677,2023-02-22 12:53:54.704953,71,False,text10677,branch10677,2023-02-22 12:53:54.704956,95,True
text10678,branch10678,2023-02-22 12:53:54.704958,72,False,text10678,branch10678,2023-02-22 12:53:54.704960,24,True
text10679,branch10679,2023-02-22 12:53:54.704962,96,False,text10679,branch10679,2023-02-22 12:53:54.704965,22,False
text10680,branch10680,2023-02-22 12:53:54.704967,90,True,text10680,branch10680,2023-02-22 12:53:54.704969,80,True
text10681,branch10681,2023-02-22 12:53:54.704974,63,False,text10681,branch10681,2023-02-22 12:53:54.704977,61,True
text10682,branch10682,2023-02-22 12:53:54.704979,61,False,text10682,branch10682,2023-02-22 12:53:54.704982,99,False
text10683,branch10683,2023-02-22 12:53:54.704984,52,True,text10683,branch10683,2023-02-22 12:53:54.704986,73,False
text10684,branch10684,2023-02-22 12:53:54.704989,24,False,text10684,branch10684,2023-02-22 12:53:54.704991,50,False
text10685,branch10685,2023-02-22 12:53:54.704993,11,False,text10685,branch10685,2023-02-22 12:53:54.704995,73,True
text10686,branch10686,2023-02-22 12:53:54.704998,84,False,text10686,branch10686,2023-02-22 12:53:54.705000,68,False
text10687,branch10687,2023-02-22 12:53:54.705002,17,False,text10687,branch10687,2023-02-22 12:53:54.705004,27,True
text10688,branch10688,2023-02-22 12:53:54.705011,59,True,text10688,branch10688,2023-02-22 12:53:54.705014,52,False
text10689,branch10689,2023-02-22 12:53:54.705016,66,True,text10689,branch10689,2023-02-22 12:53:54.705018,75,False
text10690,branch10690,2023-02-22 12:53:54.705020,24,True,text10690,branch10690,2023-02-22 12:53:54.705023,41,True
text10691,branch10691,2023-02-22 12:53:54.705037,40,False,text10691,branch10691,2023-02-22 12:53:54.705039,48,False
text10692,branch10692,2023-02-22 12:53:54.705041,24,True,text10692,branch10692,2023-02-22 12:53:54.705043,11,True
text10693,branch10693,2023-02-22 12:53:54.705046,38,False,text10693,branch10693,2023-02-22 12:53:54.705053,42,False
text10694,branch10694,2023-02-22 12:53:54.705056,65,False,text10694,branch10694,2023-02-22 12:53:54.705058,51,False
text10695,branch10695,2023-02-22 12:53:54.705060,68,False,text10695,branch10695,2023-02-22 12:53:54.705062,30,True
text10696,branch10696,2023-02-22 12:53:54.705065,44,True,text10696,branch10696,2023-02-22 12:53:54.705067,53,True
text10697,branch10697,2023-02-22 12:53:54.705069,30,False,text10697,branch10697,2023-02-22 12:53:54.705071,69,False
text10698,branch10698,2023-02-22 12:53:54.705073,51,False,text10698,branch10698,2023-02-22 12:53:54.705075,49,True
text10699,branch10699,2023-02-22 12:53:54.705078,55,False,text10699,branch10699,2023-02-22 12:53:54.705080,72,True
text10700,branch10700,2023-02-22 12:53:54.705082,15,False,text10700,branch10700,2023-02-22 12:53:54.705084,83,True
text10701,branch10701,2023-02-22 12:53:54.705087,66,True,text10701,branch10701,2023-02-22 12:53:54.705089,38,True
text10702,branch10702,2023-02-22 12:53:54.705091,49,True,text10702,branch10702,2023-02-22 12:53:54.705094,42,True
text10703,branch10703,2023-02-22 12:53:54.705099,80,True,text10703,branch10703,2023-02-22 12:53:54.705101,33,False
text10704,branch10704,2023-02-22 12:53:54.705104,77,True,text10704,branch10704,2023-02-22 12:53:54.705107,77,True
text10705,branch10705,2023-02-22 12:53:54.705109,80,True,text10705,branch10705,2023-02-22 12:53:54.705111,66,False
text10706,branch10706,2023-02-22 12:53:54.705117,38,False,text10706,branch10706,2023-02-22 12:53:54.705119,11,True
text10707,branch10707,2023-02-22 12:53:54.705121,47,False,text10707,branch10707,2023-02-22 12:53:54.705123,96,True
text10708,branch10708,2023-02-22 12:53:54.705126,94,False,text10708,branch10708,2023-02-22 12:53:54.705128,42,True
text10709,branch10709,2023-02-22 12:53:54.705130,59,False,text10709,branch10709,2023-02-22 12:53:54.705132,27,False
text10710,branch10710,2023-02-22 12:53:54.705134,96,False,text10710,branch10710,2023-02-22 12:53:54.705136,50,False
text10711,branch10711,2023-02-22 12:53:54.705139,22,True,text10711,branch10711,2023-02-22 12:53:54.705141,98,True
text10712,branch10712,2023-02-22 12:53:54.705143,100,False,text10712,branch10712,2023-02-22 12:53:54.705145,71,False
text10713,branch10713,2023-02-22 12:53:54.705148,39,True,text10713,branch10713,2023-02-22 12:53:54.705150,93,False
text10714,branch10714,2023-02-22 12:53:54.705152,25,True,text10714,branch10714,2023-02-22 12:53:54.705154,45,False
text10715,branch10715,2023-02-22 12:53:54.705156,53,False,text10715,branch10715,2023-02-22 12:53:54.705159,72,True
text10716,branch10716,2023-02-22 12:53:54.705161,66,True,text10716,branch10716,2023-02-22 12:53:54.705163,73,True
text10717,branch10717,2023-02-22 12:53:54.705165,32,True,text10717,branch10717,2023-02-22 12:53:54.705167,36,False
text10718,branch10718,2023-02-22 12:53:54.705169,67,False,text10718,branch10718,2023-02-22 12:53:54.705174,73,True
text10719,branch10719,2023-02-22 12:53:54.705177,93,True,text10719,branch10719,2023-02-22 12:53:54.705179,62,False
text10720,branch10720,2023-02-22 12:53:54.705188,55,False,text10720,branch10720,2023-02-22 12:53:54.705192,99,False
