Name,Branch,Year,CGPA, bool,div,Mob no.,Blood group,xyz,pqr
text9327,branch9327,2023-02-22 12:51:25.926328,30,True,text9327,branch9327,2023-02-22 12:51:25.926330,52,False
text9328,branch9328,2023-02-22 12:51:25.926333,80,True,text9328,branch9328,2023-02-22 12:51:25.926335,53,True
text9329,branch9329,2023-02-22 12:51:25.926337,61,False,text9329,branch9329,2023-02-22 12:51:25.926339,30,True
text9330,branch9330,2023-02-22 12:51:25.926341,31,True,text9330,branch9330,2023-02-22 12:51:25.926343,96,False
text9331,branch9331,2023-02-22 12:51:25.926346,76,False,text9331,branch9331,2023-02-22 12:51:25.926348,55,True
text9332,branch9332,2023-02-22 12:51:25.926350,87,False,text9332,branch9332,2023-02-22 12:51:25.926352,97,False
text9333,branch9333,2023-02-22 12:51:25.926357,69,True,text9333,branch9333,2023-02-22 12:51:25.926359,61,True
text9334,branch9334,2023-02-22 12:51:25.926361,64,True,text9334,branch9334,2023-02-22 12:51:25.926363,70,False
text9335,branch9335,2023-02-22 12:51:25.926366,54,True,text9335,branch9335,2023-02-22 12:51:25.926368,42,True
text9336,branch9336,2023-02-22 12:51:25.926370,85,False,text9336,branch9336,2023-02-22 12:51:25.926372,72,False
text9337,branch9337,2023-02-22 12:51:25.926375,41,False,text9337,branch9337,2023-02-22 12:51:25.926377,58,True
text9338,branch9338,2023-02-22 12:51:25.926379,97,True,text9338,branch9338,2023-02-22 12:51:25.926381,98,False
text9339,branch9339,2023-02-22 12:51:25.926384,79,True,text9339,branch9339,2023-02-22 12:51:25.926391,58,True
text9340,branch9340,2023-02-22 12:51:25.926394,59,True,text9340,branch9340,2023-02-22 12:51:25.926396,40,True
text9341,branch9341,2023-02-22 12:51:25.926398,61,False,text9341,branch9341,2023-02-22 12:51:25.926400,26,True
text9342,branch9342,2023-02-22 12:51:25.926402,75,False,text9342,branch9342,2023-02-22 12:51:25.926404,94,False
text9343,branch9343,2023-02-22 12:51:25.926407,55,True,text9343,branch9343,2023-02-22 12:51:25.926409,89,True
text9344,branch9344,2023-02-22 12:51:25.926415,17,True,text9344,branch9344,2023-02-22 12:51:25.926418,69,False
text9345,branch9345,2023-02-22 12:51:25.926420,95,True,text9345,branch9345,2023-02-22 12:51:25.926425,10,False
text9346,branch9346,2023-02-22 12:51:25.926428,98,True,text9346,branch9346,2023-02-22 12:51:25.926430,20,True
text9347,branch9347,2023-02-22 12:51:25.926432,93,True,text9347,branch9347,2023-02-22 12:51:25.926434,30,False
text9348,branch9348,2023-02-22 12:51:25.926436,53,False,text9348,branch9348,2023-02-22 12:51:25.926438,46,False
text9349,branch9349,2023-02-22 12:51:25.926441,49,True,text9349,branch9349,2023-02-22 12:51:25.926443,97,True
text9350,branch9350,2023-02-22 12:51:25.926445,35,False,text9350,branch9350,2023-02-22 12:51:25.926447,61,True
text9351,branch9351,2023-02-22 12:51:25.926449,89,False,text9351,branch9351,2023-02-22 12:51:25.926451,37,False
text9352,branch9352,2023-02-22 12:51:25.926454,37,False,text9352,branch9352,2023-02-22 12:51:25.926456,38,True
text9353,branch9353,2023-02-22 12:51:25.926458,99,False,text9353,branch9353,2023-02-22 12:51:25.926460,24,True
text9354,branch9354,2023-02-22 12:51:25.926462,40,False,text9354,branch9354,2023-02-22 12:51:25.926464,59,False
text9355,branch9355,2023-02-22 12:51:25.926467,83,True,text9355,branch9355,2023-02-22 12:51:25.926469,21,False
text9356,branch9356,2023-02-22 12:51:25.926471,11,True,text9356,branch9356,2023-02-22 12:51:25.926473,28,True
text9357,branch9357,2023-02-22 12:51:25.926475,75,True,text9357,branch9357,2023-02-22 12:51:25.926477,13,False
text9358,branch9358,2023-02-22 12:51:25.926479,77,False,text9358,branch9358,2023-02-22 12:51:25.926484,95,True
text9359,branch9359,2023-02-22 12:51:25.926487,98,True,text9359,branch9359,2023-02-22 12:51:25.926489,60,False
text9360,branch9360,2023-02-22 12:51:25.926491,54,False,text9360,branch9360,2023-02-22 12:51:25.926493,64,False
text9361,branch9361,2023-02-22 12:51:25.926495,27,False,text9361,branch9361,2023-02-22 12:51:25.926498,67,False
text9362,branch9362,2023-02-22 12:51:25.926500,16,False,text9362,branch9362,2023-02-22 12:51:25.926502,17,False
text9363,branch9363,2023-02-22 12:51:25.926504,20,False,text9363,branch9363,2023-02-22 12:51:25.926506,82,True
text9364,branch9364,2023-02-22 12:51:25.926508,32,False,text9364,branch9364,2023-02-22 12:51:25.926510,19,True
text9365,branch9365,2023-02-22 12:51:25.926513,16,False,text9365,branch9365,2023-02-22 12:51:25.926515,28,False
text9366,branch9366,2023-02-22 12:51:25.926517,74,False,text9366,branch9366,2023-02-22 12:51:25.926519,61,False
text9367,branch9367,2023-02-22 12:51:25.926521,53,True,text9367,branch9367,2023-02-22 12:51:25.926523,73,False
text9368,branch9368,2023-02-22 12:51:25.926525,26,False,text9368,branch9368,2023-02-22 12:51:25.926527,32,False
text9369,branch9369,2023-02-22 12:51:25.926530,91,True,text9369,branch9369,2023-02-22 12:51:25.926532,34,True
text9370,branch9370,2023-02-22 12:51:25.926535,30,True,text9370,branch9370,2023-02-22 12:51:25.926537,14,False
text9371,branch9371,2023-02-22 12:51:25.926542,20,True,text9371,branch9371,2023-02-22 12:51:25.926544,31,False
text9372,branch9372,2023-02-22 12:51:25.926550,47,False,text9372,branch9372,2023-02-22 12:51:25.926553,60,False
text9373,branch9373,2023-02-22 12:51:25.926555,61,False,text9373,branch9373,2023-02-22 12:51:25.926557,36,True
text9374,branch9374,2023-02-22 12:51:25.926560,19,True,text9374,branch9374,2023-02-22 12:51:25.926562,94,False
text9375,branch9375,2023-02-22 12:51:25.926564,72,False,text9375,branch9375,2023-02-22 12:51:25.926566,20,False
text9376,branch9376,2023-02-22 12:51:25.926568,98,True,text9376,branch9376,2023-02-22 12:51:25.926570,55,True
text9377,branch9377,2023-02-22 12:51:25.926573,84,False,text9377,branch9377,2023-02-22 12:51:25.926575,90,True
text9378,branch9378,2023-02-22 12:51:25.926577,47,True,text9378,branch9378,2023-02-22 12:51:25.926579,65,True
text9379,branch9379,2023-02-22 12:51:25.926581,15,False,text9379,branch9379,2023-02-22 12:51:25.926583,99,True
text9380,branch9380,2023-02-22 12:51:25.926585,23,True,text9380,branch9380,2023-02-22 12:51:25.926588,16,False
text9381,branch9381,2023-02-22 12:51:25.926590,75,True,text9381,branch9381,2023-02-22 12:51:25.926592,47,False
text9382,branch9382,2023-02-22 12:51:25.926594,92,False,text9382,branch9382,2023-02-22 12:51:25.926596,77,True
text9383,branch9383,2023-02-22 12:51:25.926598,90,False,text9383,branch9383,2023-02-22 12:51:25.926603,63,True
text9384,branch9384,2023-02-22 12:51:25.926605,18,True,text9384,branch9384,2023-02-22 12:51:25.926607,39,True
text9385,branch9385,2023-02-22 12:51:25.926609,65,True,text9385,branch9385,2023-02-22 12:51:25.926611,55,True
text9386,branch9386,2023-02-22 12:51:25.926617,93,True,text9386,branch9386,2023-02-22 12:51:25.926619,41,True
text9387,branch9387,2023-02-22 12:51:25.926621,39,True,text9387,branch9387,2023-02-22 12:51:25.926623,32,True
text9388,branch9388,2023-02-22 12:51:25.926626,29,True,text9388,branch9388,2023-02-22 12:51:25.926628,47,False
text9389,branch9389,2023-02-22 12:51:25.926630,36,False,text9389,branch9389,2023-02-22 12:51:25.926632,59,False
text9390,branch9390,2023-02-22 12:51:25.926635,79,True,text9390,branch9390,2023-02-22 12:51:25.926636,28,True
text9391,branch9391,2023-02-22 12:51:25.926639,66,True,text9391,branch9391,2023-02-22 12:51:25.926641,95,False
text9392,branch9392,2023-02-22 12:51:25.926643,19,True,text9392,branch9392,2023-02-22 12:51:25.926645,29,False
text9393,branch9393,2023-02-22 12:51:25.926647,46,True,text9393,branch9393,2023-02-22 12:51:25.926649,48,False
text9394,branch9394,2023-02-22 12:51:25.926652,51,False,text9394,branch9394,2023-02-22 12:51:25.926654,22,False
text9395,branch9395,2023-02-22 12:51:25.926656,88,True,text9395,branch9395,2023-02-22 12:51:25.926658,29,True
text9396,branch9396,2023-02-22 12:51:25.926663,41,True,text9396,branch9396,2023-02-22 12:51:25.926666,91,True
text9397,branch9397,2023-02-22 12:51:25.926668,80,True,text9397,branch9397,2023-02-22 12:51:25.926670,46,True
text9398,branch9398,2023-02-22 12:51:25.926672,68,False,text9398,branch9398,2023-02-22 12:51:25.926675,56,False
text9399,branch9399,2023-02-22 12:51:25.926677,27,True,text9399,branch9399,2023-02-22 12:51:25.926679,25,True
text9400,branch9400,2023-02-22 12:51:25.926681,31,True,text9400,branch9400,2023-02-22 12:51:25.926683,64,True
text9401,branch9401,2023-02-22 12:51:25.926685,69,True,text9401,branch9401,2023-02-22 12:51:25.926688,91,False
text9402,branch9402,2023-02-22 12:51:25.926690,92,False,text9402,branch9402,2023-02-22 12:51:25.926692,53,False
text9403,branch9403,2023-02-22 12:51:25.926694,62,True,text9403,branch9403,2023-02-22 12:51:25.926696,67,True
text9404,branch9404,2023-02-22 12:51:25.926698,87,False,text9404,branch9404,2023-02-22 12:51:25.926700,91,False
text9405,branch9405,2023-02-22 12:51:25.926704,35,True,text9405,branch9405,2023-02-22 12:51:25.926707,35,True
text9406,branch9406,2023-02-22 12:51:25.926709,27,True,text9406,branch9406,2023-02-22 12:51:25.926711,92,True
text9407,branch9407,2023-02-22 12:51:25.926713,48,False,text9407,branch9407,2023-02-22 12:51:25.926715,15,True
text9408,branch9408,2023-02-22 12:51:25.926717,31,False,text9408,branch9408,2023-02-22 12:51:25.926723,30,False
text9409,branch9409,2023-02-22 12:51:25.926727,45,False,text9409,branch9409,2023-02-22 12:51:25.926729,49,False
text9410,branch9410,2023-02-22 12:51:25.926731,66,True,text9410,branch9410,2023-02-22 12:51:25.926733,56,True
text9411,branch9411,2023-02-22 12:51:25.926736,14,False,text9411,branch9411,2023-02-22 12:51:25.926738,63,True
text9412,branch9412,2023-02-22 12:51:25.926740,35,False,text9412,branch9412,2023-02-22 12:51:25.926742,70,False
text9413,branch9413,2023-02-22 12:51:25.926744,69,True,text9413,branch9413,2023-02-22 12:51:25.926746,65,False
text9414,branch9414,2023-02-22 12:51:25.926748,68,False,text9414,branch9414,2023-02-22 12:51:25.926750,88,True
text9415,branch9415,2023-02-22 12:51:25.926753,94,True,text9415,branch9415,2023-02-22 12:51:25.926755,41,True
text9416,branch9416,2023-02-22 12:51:25.926757,89,True,text9416,branch9416,2023-02-22 12:51:25.926759,94,False
text9417,branch9417,2023-02-22 12:51:25.926762,66,True,text9417,branch9417,2023-02-22 12:51:25.926764,29,False
text9418,branch9418,2023-02-22 12:51:25.926766,63,False,text9418,branch9418,2023-02-22 12:51:25.926768,72,True
text9419,branch9419,2023-02-22 12:51:25.926770,22,False,text9419,branch9419,2023-02-22 12:51:25.926773,20,False
text9420,branch9420,2023-02-22 12:51:25.926775,94,True,text9420,branch9420,2023-02-22 12:51:25.926777,34,True
text9421,branch9421,2023-02-22 12:51:25.926779,57,False,text9421,branch9421,2023-02-22 12:51:25.926784,92,False
text9422,branch9422,2023-02-22 12:51:25.926789,99,False,text9422,branch9422,2023-02-22 12:51:25.926792,14,True
text9423,branch9423,2023-02-22 12:51:25.926794,31,True,text9423,branch9423,2023-02-22 12:51:25.926796,17,False
text9424,branch9424,2023-02-22 12:51:25.926798,92,False,text9424,branch9424,2023-02-22 12:51:25.926801,57,True
text9425,branch9425,2023-02-22 12:51:25.926803,29,True,text9425,branch9425,2023-02-22 12:51:25.926805,51,False
text9426,branch9426,2023-02-22 12:51:25.926807,51,True,text9426,branch9426,2023-02-22 12:51:25.926809,34,False
text9427,branch9427,2023-02-22 12:51:25.926811,11,True,text9427,branch9427,2023-02-22 12:51:25.926814,98,True
text9428,branch9428,2023-02-22 12:51:25.926819,47,True,text9428,branch9428,2023-02-22 12:51:25.926821,28,True
text9429,branch9429,2023-02-22 12:51:25.926823,95,True,text9429,branch9429,2023-02-22 12:51:25.926825,31,True
text9430,branch9430,2023-02-22 12:51:25.926827,22,False,text9430,branch9430,2023-02-22 12:51:25.926829,75,True
text9431,branch9431,2023-02-22 12:51:25.926832,20,False,text9431,branch9431,2023-02-22 12:51:25.926834,11,False
text9432,branch9432,2023-02-22 12:51:25.926836,24,False,text9432,branch9432,2023-02-22 12:51:25.926838,80,True
text9433,branch9433,2023-02-22 12:51:25.926841,14,True,text9433,branch9433,2023-02-22 12:51:25.926843,62,True
text9434,branch9434,2023-02-22 12:51:25.926848,94,False,text9434,branch9434,2023-02-22 12:51:25.926850,21,False
text9435,branch9435,2023-02-22 12:51:25.926852,14,True,text9435,branch9435,2023-02-22 12:51:25.926854,90,False
text9436,branch9436,2023-02-22 12:51:25.926856,98,True,text9436,branch9436,2023-02-22 12:51:25.926858,84,True
text9437,branch9437,2023-02-22 12:51:25.926861,86,False,text9437,branch9437,2023-02-22 12:51:25.926863,45,False
text9438,branch9438,2023-02-22 12:51:25.926865,44,True,text9438,branch9438,2023-02-22 12:51:25.926867,52,False
text9439,branch9439,2023-02-22 12:51:25.926869,99,True,text9439,branch9439,2023-02-22 12:51:25.926871,10,True
text9440,branch9440,2023-02-22 12:51:25.926874,35,True,text9440,branch9440,2023-02-22 12:51:25.926876,44,True
text9441,branch9441,2023-02-22 12:51:25.926878,26,False,text9441,branch9441,2023-02-22 12:51:25.926880,37,True
text9442,branch9442,2023-02-22 12:51:25.926882,84,True,text9442,branch9442,2023-02-22 12:51:25.926884,92,False
text9443,branch9443,2023-02-22 12:51:25.926886,76,False,text9443,branch9443,2023-02-22 12:51:25.926889,84,True
text9444,branch9444,2023-02-22 12:51:25.926891,20,True,text9444,branch9444,2023-02-22 12:51:25.926893,28,True
text9445,branch9445,2023-02-22 12:51:25.926895,92,True,text9445,branch9445,2023-02-22 12:51:25.926897,74,True
text9446,branch9446,2023-02-22 12:51:25.926899,58,True,text9446,branch9446,2023-02-22 12:51:25.926904,30,True
text9447,branch9447,2023-02-22 12:51:25.926906,53,False,text9447,branch9447,2023-02-22 12:51:25.926908,20,False
text9448,branch9448,2023-02-22 12:51:25.926911,15,True,text9448,branch9448,2023-02-22 12:51:25.926913,87,False
text9449,branch9449,2023-02-22 12:51:25.926915,85,True,text9449,branch9449,2023-02-22 12:51:25.926917,92,False
text9450,branch9450,2023-02-22 12:51:25.926920,38,True,text9450,branch9450,2023-02-22 12:51:25.926922,100,True
text9451,branch9451,2023-02-22 12:51:25.926924,13,True,text9451,branch9451,2023-02-22 12:51:25.926926,83,True
text9452,branch9452,2023-02-22 12:51:25.926928,39,False,text9452,branch9452,2023-02-22 12:51:25.926930,37,True
text9453,branch9453,2023-02-22 12:51:25.926936,51,True,text9453,branch9453,2023-02-22 12:51:25.926938,57,True
text9454,branch9454,2023-02-22 12:51:25.926940,60,True,text9454,branch9454,2023-02-22 12:51:25.926942,40,True
text9455,branch9455,2023-02-22 12:51:25.926944,94,True,text9455,branch9455,2023-02-22 12:51:25.926946,60,True
text9456,branch9456,2023-02-22 12:51:25.926948,43,False,text9456,branch9456,2023-02-22 12:51:25.926951,24,False
text9457,branch9457,2023-02-22 12:51:25.926953,51,True,text9457,branch9457,2023-02-22 12:51:25.926955,71,False
text9458,branch9458,2023-02-22 12:51:25.926957,63,True,text9458,branch9458,2023-02-22 12:51:25.926959,26,True
text9459,branch9459,2023-02-22 12:51:25.926964,88,True,text9459,branch9459,2023-02-22 12:51:25.926966,46,False
text9460,branch9460,2023-02-22 12:51:25.926969,65,True,text9460,branch9460,2023-02-22 12:51:25.926971,94,False
text9461,branch9461,2023-02-22 12:51:25.926973,40,True,text9461,branch9461,2023-02-22 12:51:25.926975,55,True
text9462,branch9462,2023-02-22 12:51:25.926978,99,True,text9462,branch9462,2023-02-22 12:51:25.926980,40,False
text9463,branch9463,2023-02-22 12:51:25.926982,71,True,text9463,branch9463,2023-02-22 12:51:25.926984,53,False
text9464,branch9464,2023-02-22 12:51:25.926986,44,False,text9464,branch9464,2023-02-22 12:51:25.926988,63,True
text9465,branch9465,2023-02-22 12:51:25.926991,53,True,text9465,branch9465,2023-02-22 12:51:25.926993,57,False
text9466,branch9466,2023-02-22 12:51:25.926995,54,False,text9466,branch9466,2023-02-22 12:51:25.926997,76,True
text9467,branch9467,2023-02-22 12:51:25.927000,40,False,text9467,branch9467,2023-02-22 12:51:25.927002,97,False
text9468,branch9468,2023-02-22 12:51:25.927004,69,True,text9468,branch9468,2023-02-22 12:51:25.927006,49,False
text9469,branch9469,2023-02-22 12:51:25.927008,98,False,text9469,branch9469,2023-02-22 12:51:25.927010,56,True
text9470,branch9470,2023-02-22 12:51:25.927017,47,False,text9470,branch9470,2023-02-22 12:51:25.927019,98,True
text9471,branch9471,2023-02-22 12:51:25.927022,54,True,text9471,branch9471,2023-02-22 12:51:25.927042,79,False
text9472,branch9472,2023-02-22 12:51:25.927050,75,True,text9472,branch9472,2023-02-22 12:51:25.927053,68,False
text9473,branch9473,2023-02-22 12:51:25.927057,75,False,text9473,branch9473,2023-02-22 12:51:25.927061,83,True
text9474,branch9474,2023-02-22 12:51:25.927065,30,True,text9474,branch9474,2023-02-22 12:51:25.927069,21,True
text9475,branch9475,2023-02-22 12:51:25.927072,91,False,text9475,branch9475,2023-02-22 12:51:25.927076,68,True
text9476,branch9476,2023-02-22 12:51:25.927078,88,True,text9476,branch9476,2023-02-22 12:51:25.927081,24,False
text9477,branch9477,2023-02-22 12:51:25.927083,54,True,text9477,branch9477,2023-02-22 12:51:25.927085,54,True
text9478,branch9478,2023-02-22 12:51:25.927088,88,False,text9478,branch9478,2023-02-22 12:51:25.927090,50,False
text9479,branch9479,2023-02-22 12:51:25.927092,99,False,text9479,branch9479,2023-02-22 12:51:25.927094,29,True
text9480,branch9480,2023-02-22 12:51:25.927098,58,True,text9480,branch9480,2023-02-22 12:51:25.927100,47,True
text9481,branch9481,2023-02-22 12:51:25.927102,58,True,text9481,branch9481,2023-02-22 12:51:25.927104,36,True
text9482,branch9482,2023-02-22 12:51:25.927106,20,True,text9482,branch9482,2023-02-22 12:51:25.927109,46,False
text9483,branch9483,2023-02-22 12:51:25.927111,97,False,text9483,branch9483,2023-02-22 12:51:25.927113,56,True
text9484,branch9484,2023-02-22 12:51:25.927116,11,False,text9484,branch9484,2023-02-22 12:51:25.927122,24,False
text9485,branch9485,2023-02-22 12:51:25.927124,77,False,text9485,branch9485,2023-02-22 12:51:25.927126,72,True
text9486,branch9486,2023-02-22 12:51:25.927129,66,True,text9486,branch9486,2023-02-22 12:51:25.927131,33,True
text9487,branch9487,2023-02-22 12:51:25.927133,100,True,text9487,branch9487,2023-02-22 12:51:25.927135,32,False
text9488,branch9488,2023-02-22 12:51:25.927138,14,True,text9488,branch9488,2023-02-22 12:51:25.927140,38,True
text9489,branch9489,2023-02-22 12:51:25.927142,79,True,text9489,branch9489,2023-02-22 12:51:25.927144,86,False
